Claim Number,date_of_loss,Notifier,Loss_code,Loss_description,Notification_period,Inception_to_loss,Location_of_incident,Weather_conditions,Vehicle_mobile,Time_hour,Main_driver,PH_considered_TP_at_fault,Vechile_registration_present,Incident_details_present,Injury_details_present,TP_type_insd_pass_back,TP_type_insd_pass_front,TP_type_driver,TP_type_pass_back,TP_type_pass_front,TP_type_bike,TP_type_cyclist,TP_type_pass_multi,TP_type_pedestrian,TP_type_other,TP_type_nk,TP_injury_whiplash,TP_injury_traumatic,TP_injury_fatality,TP_injury_unclear,TP_injury_nk,TP_region_eastang,TP_region_eastmid,TP_region_london,TP_region_north,TP_region_northw,TP_region_outerldn,TP_region_scotland,TP_region_southe,TP_region_southw,TP_region_wales,TP_region_westmid,TP_region_yorkshire,Incurred,Capped Incurred
1389,2007-10-06,PH,LD003,Head on collision,2,188,Main Road,NORMAL,N,22,Other,n/k,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21498.8477136,21498.8477136
5616,2014-04-09,PH,LD003,Head on collision,0,60,Main Road,NORMAL,Y,17,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6862.584988799999,6862.584988799999
3720,2012-05-20,PH,LD003,Head on collision,1,275,Minor Road,NORMAL,N,19,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,327.5378208,327.5378208
2387,2010-02-09,PH,LD003,Head on collision,3,169,Car Park,NORMAL,Y,13,Y,n/k,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3438.1871088000003,3438.1871088000003
5542,2014-03-20,PH,LD003,Head on collision,0,8,Main Road,WET,Y,15,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12584.707664,12584.707664
3237,2011-08-23,TP,LD003,Head on collision,23,126,n/k,N/K,Y,7,Y,N,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
6173,2014-08-22,Other,LD003,Head on collision,0,94,Minor Road,NORMAL,N,8,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8345.828912,8345.828912
1541,2008-02-04,PH,LD003,Head on collision,0,309,Minor Road,"SNOW,ICE,FOG",N,8,Other,n/k,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,177.9072336,177.9072336
1218,2007-06-08,PH,LD003,Head on collision,0,131,Minor Road,NORMAL,N,17,Other,n/k,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6273.6336448,6273.6336448
2682,2010-09-28,TP,LD003,Head on collision,7,364,n/k,N/K,n/k,0,Other,N,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2994,2011-03-14,PH,LD003,Head on collision,0,4,Minor Road,NORMAL,Y,11,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,21582.572187200003,21582.572187200003
5513,2014-03-09,PH,LD003,Head on collision,1,12,Main Road,NORMAL,Y,15,Y,N,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9843.094793600001,9843.094793600001
6314,2014-09-22,Other,LD003,Head on collision,0,170,Main Road,NORMAL,Y,14,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1192,2007-05-23,Other,LD003,Head on collision,0,212,Minor Road,NORMAL,N,7,Other,n/k,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2397.5076112,2397.5076112
5773,2014-05-20,Other,LD003,Head on collision,0,262,n/k,NORMAL,Y,16,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
5294,2014-01-02,PH,LD003,Head on collision,0,36,Main Road,WET,N,17,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-63.47699840000001,-63.47699840000001
1543,2008-02-05,PH,LD003,Head on collision,1,196,Main Road,NORMAL,N,14,Other,n/k,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,638.479112,638.479112
3302,2011-10-06,CNF,LD003,Head on collision,19,223,n/k,N/K,n/k,16,Other,N,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,52378.5455984,50000.0
3325,2011-10-27,PH,LD003,Head on collision,2,15,Main Road,WET,Y,20,Other,N,1,1,0,0,0,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,37369.959150400005,37369.959150400005
2540,2010-06-13,PH,LD003,Head on collision,1,232,Main Road,NORMAL,Y,18,Other,N,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1079.5889776000001,1079.5889776000001
954,2006-12-01,Other,LD003,Head on collision,53,201,n/k,N/K,n/k,0,Other,n/k,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
6732,2014-12-12,Other,LD003,Head on collision,0,236,Minor Road,WET,N,8,Y,N,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7145.7150928,7145.7150928
4847,2013-08-17,PH,LD003,Head on collision,13,39,Minor Road,NORMAL,Y,15,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
6802,2014-12-22,Other,LD003,Head on collision,0,168,Minor Road,NORMAL,Y,16,Other,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
4331,2013-01-23,PH,LD003,Head on collision,0,5,Minor Road,"SNOW,ICE,FOG",Y,7,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7368.190044800001,7368.190044800001
733,2006-04-28,Other,LD003,Head on collision,0,42,Minor Road,NORMAL,N,9,Other,n/k,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
7680,2015-06-28,Other,LD003,Head on collision,1,29,Main Road,,N,17,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,22289.1974352,22289.1974352
1157,2007-04-28,CNF,LD003,Head on collision,0,38,Main Road,NORMAL,N,6,Other,n/k,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,70.037064,70.037064
7118,2015-02-26,Other,LD003,Head on collision,0,348,Main Road,"SNOW,ICE,FOG",N,16,Y,N,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,25204.368404800003,25204.368404800003
3295,2011-10-02,PH,LD003,Head on collision,1,70,Minor Road,NORMAL,Y,15,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
6542,2014-11-07,Other,LD003,Head on collision,0,98,Main Road,WET,N,7,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11066.5688464,11066.5688464
2983,2011-03-07,Other,LD003,Head on collision,0,290,Minor Road,N/K,Y,7,Y,N,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7576.584856000001,7576.584856000001
5306,2014-01-08,PH,LD003,Head on collision,0,324,Minor Road,WET,N,9,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5471.9674464,5471.9674464
5162,2013-11-25,PH,LD003,Head on collision,0,282,Main Road,NORMAL,N,7,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4226.747721600001,4226.747721600001
2157,2009-09-13,CNF,LD003,Head on collision,1,196,Minor Road,NORMAL,Y,12,Y,n/k,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,661.0393376,661.0393376
1063,2007-02-18,PH,LD003,Head on collision,1,224,Minor Road,NORMAL,Y,13,Other,n/k,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,70.89525440000001,70.89525440000001
2617,2010-08-13,PH,LD003,Head on collision,0,134,Main Road,WET,N,11,Y,n/k,1,1,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,24.174787200000004,24.174787200000004
1168,2007-05-08,TP,LD003,Head on collision,3,64,Main Road,N/K,n/k,17,Other,n/k,1,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,132709.9525408,50000.0
3223,2011-08-14,PH,LD003,Head on collision,1,53,Minor Road,N/K,Y,18,Other,Y,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19658.5529472,19658.5529472
3637,2012-04-08,PH,LD003,Head on collision,1,190,Minor Road,NORMAL,Y,15,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
5589,2014-04-02,PH,LD003,Head on collision,0,83,Minor Road,WET,Y,15,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,23757.386662400004,23757.386662400004
2939,2011-02-08,PH,LD003,Head on collision,0,166,Main Road,NORMAL,N,9,Other,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22893.1598384,22893.1598384
4492,2013-04-04,PH,LD003,Head on collision,0,235,Car Park,NORMAL,Y,14,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
3141,2011-06-22,PH,LD003,Head on collision,1,298,Minor Road,WET,N,7,Y,N,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
4981,2013-10-02,NamedDriver,LD003,Head on collision,0,185,Minor Road,"SNOW,ICE,FOG",N,15,Y,N,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3288.2656096,3288.2656096
144,2004-03-05,NamedDriver,LD003,Head on collision,0,167,Minor Road,WET,N,9,Other,n/k,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5933.892065600001,5933.892065600001
7617,2015-06-18,Other,LD003,Head on collision,0,121,Minor Road,N/K,Y,13,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
3578,2012-03-04,PH,LD003,Head on collision,1,193,Minor Road,WET,Y,8,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1535.069896,1535.069896
4947,2013-09-20,PH,LD003,Head on collision,0,197,Minor Road,NORMAL,Y,15,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4202.0202016,4202.0202016
2783,2010-11-28,PH,LD003,Head on collision,2,332,Minor Road,"SNOW,ICE,FOG",Y,13,Y,n/k,1,1,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,19562.1156192,19562.1156192
718,2006-04-13,Other,LD003,Head on collision,0,255,Minor Road,NORMAL,N,8,Other,n/k,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2204.822048,2204.822048
1820,2008-10-13,PH,LD003,Head on collision,0,225,Minor Road,WET,N,14,Other,n/k,1,1,1,0,0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,31470.0746976,31470.0746976
2503,2010-05-21,PH,LD003,Head on collision,2,61,Minor Road,NORMAL,Y,18,Y,n/k,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,85.81904,85.81904
4361,2013-02-07,TP,LD003,Head on collision,89,266,n/k,N/K,n/k,10,Other,N,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.9241056,46.9241056
4172,2012-11-19,PH,LD003,Head on collision,0,155,Main Road,WET,Y,13,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,316.4104368,316.4104368
6589,2014-11-17,Other,LD003,Head on collision,0,285,Main Road,NORMAL,N,14,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14435.271624,14435.271624
396,2004-12-16,PH,LD003,Head on collision,0,232,Minor Road,WET,Y,15,Other,n/k,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,815.1936064000001,815.1936064000001
5732,2014-05-10,Other,LD003,Head on collision,3,1,Main Road,NORMAL,N,8,Y,N,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,271091.43816,50000.0
6321,2014-09-25,Other,LD003,Head on collision,1,225,Main Road,NORMAL,N,8,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11654.5747264,11654.5747264
7428,2015-05-08,Other,LD003,Head on collision,1,203,Minor Road,NORMAL,Y,16,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
4493,2013-04-04,PH,LD003,Head on collision,0,12,Minor Road,NORMAL,Y,8,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1366,2007-09-17,NamedDriver,LD003,Head on collision,4,75,Main Road,N/K,N,0,Other,n/k,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25286.943776,25286.943776
7006,2015-02-05,Other,LD003,Head on collision,0,219,Minor Road,NORMAL,N,7,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7397.135788799999,7397.135788799999
6000,2014-07-14,Other,LD003,Head on collision,87,142,Main Road,NORMAL,n/k,17,Other,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3006.3427904000005,3006.3427904000005
596,2005-11-11,Other,LD003,Head on collision,0,265,Minor Road,WET,N,13,Other,n/k,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2475.079296,2475.079296
6206,2014-08-28,Other,LD003,Head on collision,6,294,Minor Road,NORMAL,Y,16,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
3953,2012-08-31,PH,LD003,Head on collision,1,65,Minor Road,NORMAL,N,17,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2014.9146944000001,2014.9146944000001
5393,2014-01-30,PH,LD003,Head on collision,0,25,Minor Road,NORMAL,N,17,Y,N,1,1,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,40191.1219072,40191.1219072
5918,2014-06-22,Other,LD003,Head on collision,1,229,Car Park,NORMAL,Y,21,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2058.3042192,2058.3042192
4969,2013-09-29,Other,LD003,Head on collision,1,91,Minor Road,NORMAL,Y,20,Y,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3038.6922048,3038.6922048
2915,2011-01-22,PH,LD003,Head on collision,1,33,Minor Road,NORMAL,N,17,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31602.3087472,31602.3087472
7574,2015-06-10,Other,LD003,Head on collision,1,189,Main Road,N/K,Y,13,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1736.2791808000002,1736.2791808000002
2327,2010-01-02,PH,LD003,Head on collision,0,36,Minor Road,"SNOW,ICE,FOG",N,14,Other,n/k,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1106.4837920000002,1106.4837920000002
5645,2014-04-21,PH,LD003,Head on collision,1,311,Minor Road,NORMAL,Y,17,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
3767,2012-06-07,PH,LD003,Head on collision,1,327,Minor Road,WET,Y,14,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
3441,2011-12-22,PH,LD003,Head on collision,0,32,Main Road,WET,Y,15,Y,N,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,13841.083864,13841.083864
3852,2012-07-12,TP,LD003,Head on collision,87,310,n/k,,n/k,0,Other,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5026.1011696,5026.1011696
4133,2012-11-08,PH,LD003,Head on collision,1,86,Minor Road,NORMAL,Y,10,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16154.3288144,16154.3288144
6807,2014-12-23,Other,LD003,Head on collision,0,107,Main Road,WET,Y,14,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,514.5215088000001,514.5215088000001
7048,2015-02-12,Other,LD003,Head on collision,9,317,Minor Road,NORMAL,Y,18,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,271.493624,271.493624
2144,2009-09-04,PH,LD003,Head on collision,0,159,Minor Road,NORMAL,Y,16,Other,n/k,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,478.3175104,478.3175104
7089,2015-02-22,Other,LD003,Head on collision,0,168,Minor Road,NORMAL,Y,12,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1432.1306848000002,1432.1306848000002
5074,2013-11-02,PH,LD003,Head on collision,2,25,Minor Road,WET,Y,15,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3669.1276000000003,3669.1276000000003
1572,2008-02-21,PH,LD003,Head on collision,1,225,Minor Road,WET,Y,21,Other,n/k,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9977.0888608,9977.0888608
4080,2012-10-17,Other,LD003,Head on collision,1,26,Minor Road,WET,N,13,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2887.3597824000003,2887.3597824000003
1123,2007-03-29,PH,LD003,Head on collision,1,325,Minor Road,NORMAL,Y,15,Other,n/k,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2195.003768,2195.003768
2787,2010-11-30,PH,LD003,Head on collision,0,39,Minor Road,"SNOW,ICE,FOG",Y,7,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3466.9146688,3466.9146688
6336,2014-09-29,Other,LD003,Head on collision,1,206,Minor Road,WET,Y,18,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9097.5309744,9097.5309744
2968,2011-02-25,TP,LD003,Head on collision,19,77,Main Road,,n/k,11,Other,N,1,1,0,0,0,1,1,1,0,0,0,0,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,40.174947200000005,40.174947200000005
2505,2010-05-25,PH,LD003,Head on collision,7,223,Minor Road,NORMAL,Y,7,Y,n/k,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24.3493344,24.3493344
5989,2014-07-12,Other,LD003,Head on collision,12,1,Main Road,NORMAL,Y,8,Y,N,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,745.5638192000001,745.5638192000001
3466,2012-01-10,Other,LD003,Head on collision,0,27,Minor Road,NORMAL,N,10,Other,N,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,50930.182024,50000.0
676,2006-02-25,Other,LD003,Head on collision,2,49,Minor Road,WET,N,20,Other,n/k,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36900.703548800004,36900.703548800004
2809,2010-12-07,PH,LD003,Head on collision,0,208,Minor Road,NORMAL,Y,9,Y,n/k,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2253.4916256,2253.4916256
3349,2011-11-10,PH,LD003,Head on collision,0,170,Minor Road,WET,Y,7,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
729,2006-04-25,Other,LD003,Head on collision,0,222,Main Road,NORMAL,Y,17,Other,n/k,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,879.4269760000001,879.4269760000001
413,2005-01-13,Other,LD003,Head on collision,4,66,Main Road,NORMAL,Y,18,Other,n/k,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2797.1334256,2797.1334256
3147,2011-06-26,PH,LD003,Head on collision,1,114,Minor Road,WET,Y,18,Y,N,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3608.5742672,3608.5742672
1517,2008-01-18,PH,LD003,Head on collision,0,171,Minor Road,WET,N,16,Other,n/k,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1571.433896,1571.433896
5746,2014-05-13,Other,LD003,Head on collision,2,1,Minor Road,NORMAL,Y,18,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,215.9439776,215.9439776
826,2006-08-07,Other,LD003,Head on collision,0,85,Main Road,NORMAL,N,0,Other,n/k,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3780.3141664000004,3780.3141664000004
3268,2011-09-16,PH,LD003,Head on collision,1,320,Main Road,NORMAL,Y,19,Y,N,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0
3975,2012-09-12,PH,LD003,Head on collision,6,146,Minor Road,NORMAL,Y,18,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1248.6524864,1248.6524864
617,2005-12-10,Other,LD003,Head on collision,5,247,Minor Road,WET,Y,10,Other,n/k,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1949.0667632000002,1949.0667632000002
115,2004-01-30,PH,LD003,Head on collision,0,173,Main Road,NORMAL,Y,15,Other,n/k,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1349.177128,1349.177128
418,2005-01-20,Other,LD003,Head on collision,14,233,Minor Road,WET,Y,9,Other,n/k,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,76.72804000000001,76.72804000000001
3070,2011-05-04,PH,LD003,Head on collision,2,65,Minor Road,NORMAL,N,17,Y,Y,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1468.5819584,1468.5819584
1626,2008-04-04,PH,LD003,Head on collision,1,47,Main Road,NORMAL,N,18,Other,n/k,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
6749,2014-12-15,Other,LD003,Head on collision,0,192,Main Road,NORMAL,N,9,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,183.6382,183.6382
7612,2015-06-18,Other,LD003,Head on collision,1,319,Minor Road,,Y,18,Other,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
